year,region,rayon,dem,prorus
2012,Південний-Схід,м. Сімферополь,0.2102,0.7254
2012,Південний-Схід,Михайлівський район,0.2106,0.7502
2012,Південний-Схід,м. Первомайський,0.2140,0.7512
2012,Південний-Схід,Лозівський район,0.2145,0.7429
2012,Південний-Схід,Новотроїцький район,0.2168,0.7338
2012,Південний-Схід,Красногвардійський район ,0.2170,0.7425
2012,Південний-Схід,м. Куп'янськ,0.2197,0.7372
2012,Південний-Схід,Казанківський район,0.2198,0.7384
2012,Південний-Схід,Бердянський район,0.2218,0.7208
2012,Південний-Схід,м. Чугуїв,0.2220,0.7365
2012,Південний-Схід,Барвінківський район,0.2231,0.7361
2012,Південний-Схід,Великобілозерський район,0.2240,0.7272
2012,Південний-Схід,Чорноморський район ,0.2246,0.7194
2012,Південний-Схід,м. Ялта,0.2254,0.7117
2012,Південний-Схід,Сакський район ,0.2277,0.7203
2012,Південний-Схід,Вознесенський район,0.2280,0.7397
2012,Південний-Схід,м. Ізюм,0.2298,0.7355
2012,Південний-Схід,Біляївський район,0.2303,0.6965
2012,Південний-Схід,Джанкойський район ,0.2322,0.7248
2012,Південний-Схід,Золочівський район,0.2366,0.7183
2012,Південний-Схід,м. Очаків,0.2387,0.7230
2012,Південний-Схід,Ізюмський район,0.2404,0.7209
2012,Південний-Схід,Приморський район,0.2407,0.7162
2012,Південний-Схід,Великомихайлівський район,0.2416,0.7158
2012,Південний-Схід,Фрунзівський район,0.2419,0.7213
2012,Південний-Схід,Вовчанський район,0.2421,0.7066
2012,Південний-Схід,Борівський район,0.2484,0.7108
2012,Південний-Схід,м. Тернівка,0.2498,0.6969
2012,Південний-Схід,м. Судак,0.2522,0.6940
2012,Південний-Схід,Василівський район,0.2528,0.7008
2012,Південний-Схід,м. Лозова,0.2546,0.7010
2012,Південний-Схід,Очаківський район,0.2571,0.6935
2012,Південний-Схід,Саратнський район,0.2574,0.6554
2012,Південний-Схід,Генічеський район,0.2576,0.6938
2012,Південний-Схід,Нижньосірогозький район,0.2581,0.6988
2012,Південний-Схід,Красноокнянський район,0.2604,0.6587
2012,Південний-Схід,м. Білгород-Дністровський,0.2611,0.6836
2012,Південний-Схід,Сімферопольський район ,0.2611,0.6907
2012,Південний-Схід,Оріхівський район,0.2631,0.6923
2012,Південний-Схід,Красноградський район,0.2635,0.6915
2012,Південний-Схід,Токмацький район,0.2651,0.6976
2012,Південний-Схід,Совєтський район ,0.2671,0.6945
2012,Південний-Схід,Красноперекопський район ,0.2673,0.6934
2012,Південний-Схід,Роздольненський район ,0.2674,0.6881
2012,Південний-Схід,Первомайський район (К),0.2676,0.6903
2012,Південний-Схід,Чаплинський район,0.2690,0.6718
2012,Південний-Схід,м. Токмак,0.2691,0.6955
2012,Південний-Схід,Ізмаїльський район,0.2706,0.6492
2012,Південний-Схід,Ренійський район,0.2707,0.6764
2012,Південний-Схід,м. Котовськ,0.2733,0.6717
2012,Південний-Схід,м. Бердянськ,0.2734,0.6629
2012,Південний-Схід,м. Мелітополь,0.2734,0.6629
2012,Південний-Схід,м. Орджонікідзе,0.2742,0.6836
2012,Південний-Схід,Синельниковський район,0.2744,0.6512
2012,Південний-Схід,Царичанський район,0.2748,0.6837
2012,Південний-Схід,Магдалинівський район,0.2758,0.6702
2012,Південний-Схід,м. Першотравенськ,0.2783,0.6803
2012,Південний-Схід,Шевченківський район,0.2797,0.6802
2012,Південний-Схід,Комінтермівський район,0.2819,0.6747
2012,Південний-Схід,Павлоградський район,0.2825,0.6747
2012,Південний-Схід,Запорізький район,0.2827,0.6717
2012,Південний-Схід,Зачепилівський район,0.2830,0.6731
2012,Південний-Схід,Кіровський район ,0.2850,0.6764
2012,Південний-Схід,Ананьївський район,0.2850,0.6625
2012,Південний-Схід,Білогірський район (К),0.2871,0.6505
2012,Південний-Схід,Петропавлівський район,0.2907,0.6658
2012,Південний-Схід,Снігурівський район,0.2916,0.6673
2012,Південний-Схід,Новомосковський район,0.2917,0.6542
2012,Південний-Схід,Березівський район,0.2932,0.6524
2012,Південний-Схід,Криворізький район,0.2939,0.6645
2012,Південний-Схід,Васильківський район,0.2959,0.6587
2012,Південний-Схід,Миколаївський район (М),0.2965,0.6525
2012,Південний-Схід,Межівський район,0.2970,0.6619
2012,Південний-Схід,м. Енергодар,0.2986,0.6474
2012,Південний-Схід,Близнюківський район,0.3000,0.6633
2012,Південний-Схід,Бахчисарайський район ,0.3011,0.6473
2012,Південний-Схід,Широківський район,0.3045,0.6423
2012,Південний-Схід,Татарбунарський район,0.3069,0.6176
2012,Південний-Схід,Арбузинський район,0.3104,0.6373
2012,Південний-Схід,Софіїївський район,0.3111,0.6384
2012,Південний-Схід,Каховський район,0.3126,0.6384
2012,Південний-Схід,Березанський район,0.3136,0.6472
2012,Південний-Схід,Жовтневий район,0.3138,0.6358
2012,Південний-Схід,Куйбишевський район,0.3171,0.6281
2012,Південний-Схід,Кодимський район,0.3173,0.6163
2012,Південний-Схід,Харківський район,0.3177,0.6369
2012,Південний-Схід,Каланчацький район,0.3180,0.6257
2012,Південний-Схід,Печенізький район,0.3209,0.6380
2012,Південний-Схід,Білгород-Дністровський район,0.3235,0.6220
2012,Південний-Схід,Юр'ївський район,0.3250,0.6072
2012,Південний-Схід,м. Павлоград,0.3258,0.6281
2012,Південний-Схід,Апостолівський район,0.3269,0.6261
2012,Південний-Схід,Веселинівський район,0.3282,0.6275
2012,Південний-Схід,Доманівський район,0.3285,0.6275
2012,Південний-Схід,м. Ізмаїл,0.3294,0.6085
2012,Південний-Схід,Богодухівський район,0.3299,0.6197
2012,Південний-Схід,м. Миколаїв,0.3302,0.6212
2012,Південний-Схід,Березнегуватський район,0.3380,0.6231
2012,Південний-Схід,м. Жовті Води,0.3400,0.6170
2012,Південний-Схід,Єланецький район,0.3402,0.6172
2012,Південний-Схід,Дворічанський район,0.3405,0.6180
2012,Південний-Схід,Іванівський район (О),0.3408,0.6098
2012,Південний-Схід,Пятихатський район,0.3418,0.6092
2012,Південний-Схід,Верхньорогачицький район,0.3453,0.6111
2012,Південний-Схід,м. Каховка,0.3460,0.6052
2012,Південний-Схід,Ширяївський район,0.3484,0.6074
2012,Південний-Схід,Солонянський район,0.3499,0.5970
2012,Південний-Схід,Краснокутський район,0.3499,0.6075
2012,Південний-Схід,Гуляйпільський район,0.3512,0.5970
2012,Південний-Схід,Кегичівський район,0.3518,0.5959
2012,Південний-Схід,Нововодолазький район,0.3542,0.6031
2012,Південний-Схід,Вільнянський район,0.3544,0.5902
2012,Південний-Схід,Миколаївський район (О),0.3547,0.5975
2012,Південний-Схід,Покровський район,0.3562,0.5976
2012,Південний-Схід,Іванівський район (Х),0.3600,0.5950
2012,Південний-Схід,м. Марганець,0.3610,0.6038
2012,Південний-Схід,м. Вознесенськ,0.3617,0.5996
2012,Південний-Схід,Новобузький район,0.3663,0.5901
2012,Південний-Схід,Нікопольський район,0.3685,0.5879
2012,Південний-Схід,м. Нова Каховка,0.3690,0.5826
2012,Південний-Схід,Кілійський район,0.3703,0.5561
2012,Південний-Схід,Новомиколаївський район,0.3715,0.5912
2012,Південний-Схід,Любашівський район,0.3718,0.5808
2012,Південний-Схід,Петриківський район,0.3720,0.5811
2012,Південний-Схід,Дніпропетровський район,0.3745,0.5724
2012,Південний-Схід,Верхньодніпровський район,0.3788,0.5712
2012,Південний-Схід,Сахновчинський район,0.3793,0.5716
2012,Південний-Схід,Великоолександріїївський район,0.3805,0.5795
2012,Південний-Схід,м. Харків,0.3815,0.5714
2012,Південний-Схід,Коломацький район,0.3820,0.5772
2012,Південний-Схід,м. Люботин,0.3856,0.5671
2012,Південний-Схід,м. Одеса,0.3859,0.5501
2012,Південний-Схід,м. Южне,0.3880,0.5667
2012,Південний-Схід,Братський район,0.3881,0.5700
2012,Південний-Схід,м. Кривий Ріг,0.3884,0.5659
2012,Південний-Схід,Томаківський район,0.3885,0.5592
2012,Південний-Схід,Високопільський район,0.3890,0.5610
2012,Південний-Схід,м. Синельникове,0.3902,0.5553
2012,Південний-Схід,Овідіопольський район,0.3904,0.5564
2012,Південний-Схід,Баштанський район,0.3908,0.5663
2012,Південний-Схід,м. Запоріжжя,0.3932,0.5547
2012,Південний-Схід,Новоодеський район,0.3951,0.5576
2012,Південний-Схід,Валківський район,0.3952,0.5446
2012,Південний-Схід,Балтський район,0.3962,0.5553
2012,Південний-Схід,Первомайський район (М),0.3963,0.5565
2012,Південний-Схід,Скадовський район,0.3972,0.5503
2012,Південний-Схід,Дергачівський район,0.4017,0.5550
2012,Південний-Схід,Криничанський район,0.4061,0.5509
2012,Південний-Схід,м. Вільногірськ,0.4066,0.5459
2012,Південний-Схід,м. Іллічівськ,0.4087,0.5340
2012,Південний-Схід,Білозерський район,0.4148,0.5376
2012,Південний-Схід,Горностаївський район,0.4176,0.5289
2012,Південний-Схід,Савранський район,0.4181,0.5019
2012,Південний-Схід,м. Новомосковськ,0.4201,0.5295
2012,Південний-Схід,Великолепетинський район,0.4232,0.5322
2012,Південний-Схід,Пологівський район,0.4266,0.5376
2012,Південний-Схід,Врадіївський район,0.4290,0.5247
2012,Південний-Схід,м. Дніпропетровськ,0.4325,0.5089
2012,Південний-Схід,м. Дніпродзержинськ,0.4380,0.5124
2012,Південний-Схід,м. Первомайськ,0.4481,0.5106
2012,Південний-Схід,Цюрупинський район,0.4529,0.4979
2012,Південний-Схід,м. Теплодар,0.4529,0.4873
2012,Південний-Схід,Кривоозерський район,0.4545,0.5004
2012,Південний-Схід,Голопристанський район,0.4586,0.4855
2012,Південний-Схід,м. Херсон,0.4789,0.4778
2012,Південний-Схід,Бериславський район,0.4891,0.4568
2012,Південний-Схід,м. Нікополь,0.5040,0.4531
2012,Південний-Схід,Нововоронцовський район,0.5088,0.4458
2012,Південний-Схід,м. Южноукраїнськ,0.5159,0.4512
2014,Південний-Схід,Апостолівський район,0.5732,0.3508
2014,Південний-Схід,Васильківський район,0.5204,0.3188
2014,Південний-Схід,Верхньодніпровський район,0.6286,0.2765
2014,Південний-Схід,Дніпропетровський район,0.6243,0.2826
2014,Південний-Схід,Криворізький район,0.5994,0.3174
2014,Південний-Схід,Криничанський район,0.6444,0.2688
2014,Південний-Схід,Магдалинівський район,0.5200,0.3674
2014,Південний-Схід,Межівський район,0.5708,0.3063
2014,Південний-Схід,Нікопольський район,0.6493,0.2354
2014,Південний-Схід,Новомосковський район,0.5132,0.3813
2014,Південний-Схід,Павлоградський район,0.4608,0.4542
2014,Південний-Схід,Петриківський район,0.6127,0.2827
2014,Південний-Схід,Петропавлівський район,0.5094,0.4123
2014,Південний-Схід,Покровський район,0.6088,0.2672
2014,Південний-Схід,Пятихатський район,0.6352,0.2475
2014,Південний-Схід,Синельниковський район,0.5507,0.3098
2014,Південний-Схід,Солонянський район,0.6210,0.2603
2014,Південний-Схід,Софіїївський район,0.6351,0.2663
2014,Південний-Схід,Томаківський район,0.6227,0.2744
2014,Південний-Схід,Царичанський район,0.6095,0.3074
2014,Південний-Схід,Широківський район,0.5749,0.3484
2014,Південний-Схід,Юр'ївський район,0.4854,0.3850
2014,Південний-Схід,м. Вільногірськ,0.6130,0.3072
2014,Південний-Схід,м. Дніпродзержинськ,0.6294,0.3052
2014,Південний-Схід,м. Дніпропетровськ,0.6191,0.3020
2014,Південний-Схід,м. Жовті Води,0.5900,0.3397
2014,Південний-Схід,м. Кривий Ріг,0.5881,0.3457
2014,Південний-Схід,м. Марганець,0.5415,0.3934
2014,Південний-Схід,м. Нікополь,0.6885,0.2378
2014,Південний-Схід,м. Новомосковськ,0.5903,0.3321
2014,Південний-Схід,м. Орджонікідзе,0.4816,0.4259
2014,Південний-Схід,м. Павлоград,0.4751,0.4611
2014,Південний-Схід,м. Першотравенськ,0.4174,0.5139
2014,Південний-Схід,м. Синельникове,0.5493,0.3526
2014,Південний-Схід,м. Тернівка,0.3608,0.5642
2014,Південний-Схід,Бердянський район,0.4496,0.4444
2014,Південний-Схід,Василівський район,0.4395,0.4242
2014,Південний-Схід,Великобілозерський район,0.4463,0.3819
2014,Південний-Схід,Веселівський район,0.3821,0.4770
2014,Південний-Схід,Вільнянський район,0.5832,0.3120
2014,Південний-Схід,Гуляйпільський район,0.5960,0.2842
2014,Південний-Схід,Запорізький район,0.5850,0.3138
2014,Південний-Схід,Кам'янсько-Дніпровський район,0.3022,0.5943
2014,Південний-Схід,Куйбишевський район,0.6122,0.2859
2014,Південний-Схід,Мелітопольський район,0.3613,0.5068
2014,Південний-Схід,Михайлівський район,0.3860,0.4851
2014,Південний-Схід,Новомиколаївський район,0.5254,0.3597
2014,Південний-Схід,Оріхівський район,0.5406,0.3286
2014,Південний-Схід,Пологівський район,0.5948,0.3027
2014,Південний-Схід,Приазовський район,0.3220,0.4799
2014,Південний-Схід,Приморський район,0.4228,0.4379
2014,Південний-Схід,Розівський район,0.4201,0.4672
2014,Південний-Схід,Токмацький район,0.4855,0.3851
2014,Південний-Схід,Чернігівський район,0.4193,0.4820
2014,Південний-Схід,Якимівський район,0.3335,0.4610
2014,Південний-Схід,м. Бердянськ,0.4810,0.4284
2014,Південний-Схід,м. Енергодар,0.4816,0.4245
2014,Південний-Схід,м. Запоріжжя,0.5937,0.3307
2014,Південний-Схід,м. Мелітополь,0.3994,0.5017
2014,Південний-Схід,м. Токмак,0.4854,0.4238
2014,Південний-Схід,Арбузинський район,0.6912,0.1995
2014,Південний-Схід,Баштанський район,0.6778,0.2361
2014,Південний-Схід,Березанський район,0.6058,0.2951
2014,Південний-Схід,Березнегуватський район,0.5954,0.3034
2014,Південний-Схід,Братський район,0.6845,0.1917
2014,Південний-Схід,Веселинівський район,0.6048,0.2723
2014,Південний-Схід,Вознесенський район,0.5669,0.3085
2014,Південний-Схід,Врадіївський район,0.6850,0.2470
2014,Південний-Схід,Доманівський район,0.6346,0.2395
2014,Південний-Схід,Єланецький район,0.6138,0.2655
2014,Південний-Схід,Жовтневий район,0.6102,0.2976
2014,Південний-Схід,Казанківський район,0.5123,0.3642
2014,Південний-Схід,Кривоозерський район,0.6899,0.1906
2014,Південний-Схід,Миколаївський район (О),0.6302,0.2635
2014,Південний-Схід,Новобузький район,0.6650,0.2422
2014,Південний-Схід,Новоодеський район,0.6590,0.2467
2014,Південний-Схід,Очаківський район,0.5953,0.3106
2014,Південний-Схід,Первомайський район (М),0.6886,0.2176
2014,Південний-Схід,Снігурівський район,0.5815,0.3121
2014,Південний-Схід,м. Вознесенськ,0.6465,0.2683
2014,Південний-Схід,м. Миколаїв,0.5416,0.3814
2014,Південний-Схід,м. Очаків,0.4694,0.4596
2014,Південний-Схід,м. Первомайськ,0.6535,0.2705
2014,Південний-Схід,м. Южноукраїнськ,0.7038,0.2235
2014,Південний-Схід,Ананьївський район,0.6076,0.2576
2014,Південний-Схід,Арцизький район,0.4180,0.3776
2014,Південний-Схід,Балтський район,0.6639,0.2016
2014,Південний-Схід,Березівський район,0.5844,0.3221
2014,Південний-Схід,Білгород-Дністровський район,0.3983,0.3693
2014,Південний-Схід,Біляївський район,0.4832,0.3905
2014,Південний-Схід,Болградський район,0.2488,0.5671
2014,Південний-Схід,Великомихайлівський район,0.4819,0.3002
2014,Південний-Схід,Іванівський район (О),0.6549,0.2545
2014,Південний-Схід,Ізмаїльський район,0.3595,0.4453
2014,Південний-Схід,Кілійський район,0.5154,0.3183
2014,Південний-Схід,Кодимський район,0.6215,0.2428
2014,Південний-Схід,Комінтермівський район,0.5802,0.2974
2014,Південний-Схід,Котовський район,0.4626,0.3799
2014,Південний-Схід,Красноокнянський район,0.5070,0.3089
2014,Південний-Схід,Любашівський район,0.6847,0.1715
2014,Південний-Схід,Миколаївський район (О),0.6889,0.2015
2014,Південний-Схід,Овідіопольський район,0.5420,0.3179
2014,Південний-Схід,Ренійський район,0.2204,0.5968
2014,Південний-Схід,Роздільнянський район,0.4129,0.3868
2014,Південний-Схід,Савранський район,0.7028,0.1887
2014,Південний-Схід,Саратнський район,0.5262,0.3145
2014,Південний-Схід,Тарутинський район,0.3392,0.4657
2014,Південний-Схід,Татарбунарський район,0.4938,0.3205
2014,Південний-Схід,Фрунзівський район,0.5688,0.2696
2014,Південний-Схід,Ширяївський район,0.6545,0.1699
2014,Південний-Схід,м. Білгород-Дністровський,0.3914,0.4839
2014,Південний-Схід,м. Ізмаїл,0.4102,0.4933
2014,Південний-Схід,м. Іллічівськ,0.5023,0.3905
2014,Південний-Схід,м. Котовськ,0.5303,0.3761
2014,Південний-Схід,м. Одеса,0.5380,0.3851
2014,Південний-Схід,м. Теплодар,0.5344,0.3558
2014,Південний-Схід,м. Южне,0.5326,0.3870
2014,Південний-Схід,Балаклійський район,0.3806,0.5283
2014,Південний-Схід,Барвінківський район,0.4994,0.3817
2014,Південний-Схід,Близнюківський район,0.6063,0.3029
2014,Південний-Схід,Богодухівський район,0.5396,0.3393
2014,Південний-Схід,Борівський район,0.4827,0.3488
2014,Південний-Схід,Валківський район,0.6152,0.2804
2014,Південний-Схід,Великобурлуцький район,0.3709,0.5029
2014,Південний-Схід,Вовчанський район,0.3597,0.4757
2014,Південний-Схід,Дворічанський район,0.3226,0.5563
2014,Південний-Схід,Дергачівський район,0.4931,0.3894
2014,Південний-Схід,Зачепилівський район,0.6201,0.2230
2014,Південний-Схід,Зміївський район,0.4801,0.4292
2014,Південний-Схід,Золочівський район,0.4181,0.4409
2014,Південний-Схід,Ізюмський район,0.5001,0.3332
2014,Південний-Схід,Кегичівський район,0.5685,0.3044
2014,Південний-Схід,Коломацький район,0.6442,0.2172
2014,Південний-Схід,Красноградський район,0.4025,0.4606
2014,Південний-Схід,Краснокутський район,0.6433,0.2416
2014,Південний-Схід,Куп'янський район,0.3839,0.4526
2014,Південний-Схід,Лозівський район,0.4163,0.4574
2014,Південний-Схід,Нововодолазький район,0.5602,0.3321
2014,Південний-Схід,Первомайський район (Х),0.3775,0.5220
2014,Південний-Схід,Печенізький район,0.5654,0.3314
2014,Південний-Схід,Сахновчинський район,0.5688,0.2951
2014,Південний-Схід,Харківський район,0.4706,0.4273
2014,Південний-Схід,Чугуївський район,0.3270,0.6064
2014,Південний-Схід,Шевченківський район,0.4488,0.3737
2014,Південний-Схід,м. Ізюм,0.4106,0.4854
2014,Південний-Схід,м. Куп'янськ,0.3429,0.4701
2014,Південний-Схід,м. Лозова,0.4162,0.4919
2014,Південний-Схід,м. Люботин,0.5016,0.3869
2014,Південний-Схід,м. Первомайський,0.3638,0.5614
2014,Південний-Схід,м. Харків,0.4734,0.4532
2014,Південний-Схід,м. Чугуїв,0.3451,0.5897
2014,Південний-Схід,Бериславський район,0.6760,0.2040
2014,Південний-Схід,Білозерський район,0.7569,0.1584
2014,Південний-Схід,Великолепетинський район,0.6372,0.2652
2014,Південний-Схід,Великоолександріїївський район,0.6806,0.2146
2014,Південний-Схід,Верхньорогачицький район,0.6540,0.2063
2014,Південний-Схід,Високопільський район,0.6583,0.2345
2014,Південний-Схід,Генічеський район,0.4809,0.3947
2014,Південний-Схід,Голопристанський район,0.7185,0.1901
2014,Південний-Схід,Горностаївський район,0.7026,0.1702
2014,Південний-Схід,Іванівський район (Х),0.6421,0.2416
2014,Південний-Схід,Каланчацький район,0.6217,0.2806
2014,Південний-Схід,Каховський район,0.6346,0.2612
2014,Південний-Схід,Нижньосірогозький район,0.5580,0.3106
2014,Південний-Схід,Нововоронцовський район,0.7684,0.1481
2014,Південний-Схід,Новотроїцький район,0.4965,0.3789
2014,Південний-Схід,Скадовський район,0.6785,0.2469
2014,Південний-Схід,Цюрупинський район,0.6933,0.2308
2014,Південний-Схід,Чаплинський район,0.5793,0.3080
2014,Південний-Схід,м. Гола Пристань,0.7126,0.2134
2014,Південний-Схід,м. Каховка,0.6148,0.3172
2014,Південний-Схід,м. Нова Каховка,0.6126,0.3053
2014,Південний-Схід,м. Херсон,0.6979,0.2372
2002,Волинь,Зарічненський район,0.3876,0.4457
2002,Волинь,Рокитнівський район,0.4898,0.3382
2002,Волинь,м. Рівне,0.5590,0.1662
2002,Волинь,Дубровицький район,0.5667,0.2619
2002,Волинь,Ратнівський район,0.6026,0.2440
2002,Волинь,Шацький район,0.6204,0.2394
2002,Волинь,м. Острог,0.6346,0.1862
2002,Волинь,Сарненський район,0.6449,0.2251
2002,Волинь,Березнівський район,0.6462,0.1660
2002,Волинь,Старовижівський район,0.6571,0.1844
2002,Волинь,Здолбунівський район,0.6638,0.1797
2002,Волинь,Ковельський район,0.6653,0.2196
2002,Волинь,Камінь-Каширський район,0.6660,0.2032
2002,Волинь,Рівненський район,0.6664,0.1531
2002,Волинь,володимирецький район,0.6678,0.1856
2002,Волинь,м. Володимир-Волинський,0.6836,0.1633
2002,Волинь,Гощанський район,0.6843,0.1729
2002,Волинь,Любомильськийрайон,0.6862,0.1578
2002,Волинь,Корецький район,0.6884,0.1529
2002,Волинь,м. Ковель,0.6988,0.1447
2002,Волинь,Любешівський район,0.7014,0.1851
2002,Волинь,м. Луцьк,0.7111,0.1337
2002,Волинь,Рожищенський район,0.7117,0.1658
2002,Волинь,Радивилівський район,0.7122,0.1339
2002,Волинь,Костопільський район,0.7229,0.1319
2002,Волинь,Володимир-Волинський район,0.7292,0.1637
2002,Волинь,Маневицький район,0.7333,0.1415
2002,Волинь,Турійський район,0.7367,0.1170
2002,Волинь,м. Нововолинськ,0.7405,0.1185
2002,Волинь,Острозький район,0.7445,0.1220
2002,Волинь,Демидівський район,0.7520,0.1463
2002,Волинь,Млинівський район,0.7523,0.1262
2002,Волинь,Локачинський район,0.7610,0.1111
2002,Волинь,Іваничівський район,0.7612,0.1288
2002,Волинь,Горохівський район,0.7672,0.1291
2002,Волинь,Луцький район,0.7787,0.1170
2002,Волинь,Ківерцівський район,0.7851,0.0975
2002,Волинь,м. Дубно,0.8077,0.0935
2002,Волинь,м. Кузнецовськ,0.8223,0.0767
2002,Волинь,Дубенський район,0.8293,0.0706
2006,Волинь,Рокитнівський район,0.4793,0.1524
2006,Волинь,Радивилівський район,0.6587,0.0717
2006,Волинь,Зарічненський район,0.4588,0.1901
2006,Волинь,Дубровицький район,0.5108,0.1060
2006,Волинь,Здолбунівський район,0.5411,0.1050
2006,Волинь,Сарненський район,0.5477,0.2211
2006,Волинь,Гощанський район,0.5486,0.0934
2006,Волинь,м. Рівне,0.5497,0.1475
2006,Волинь,Любешівський район,0.5689,0.1829
2006,Волинь,Корецький район,0.5700,0.1260
2006,Волинь,м. Острог,0.5725,0.1502
2006,Волинь,володимирецький район,0.5822,0.0870
2006,Волинь,Ратнівський район,0.5833,0.1276
2006,Волинь,Костопільський район,0.5885,0.0697
2006,Волинь,Шацький район,0.5903,0.0816
2006,Волинь,Демидівський район,0.5999,0.0499
2006,Волинь,Березнівський район,0.6056,0.0805
2006,Волинь,Острозький район,0.6172,0.0777
2006,Волинь,Локачинський район,0.6311,0.0510
2006,Волинь,Камінь-Каширський район,0.6398,0.0743
2006,Волинь,Ковельський район,0.6546,0.0588
2006,Волинь,Любомильськийрайон,0.6571,0.0557
2006,Волинь,Млинівський район,0.6614,0.0555
2006,Волинь,Старовижівський район,0.6617,0.0884
2006,Волинь,м. Ковель,0.6743,0.0817
2006,Волинь,м. Володимир-Волинський,0.6764,0.1253
2006,Волинь,Володимир-Волинський район,0.6778,0.0627
2006,Волинь,Рожищенський район,0.6789,0.0637
2006,Волинь,Турійський район,0.6848,0.0558
2006,Волинь,м. Луцьк,0.6908,0.1021
2006,Волинь,м. Нововолинськ,0.6924,0.0939
2006,Волинь,Маневицький район,0.6934,0.0588
2006,Волинь,Горохівський район,0.7030,0.0418
2006,Волинь,Дубенський район,0.7091,0.0481
2006,Волинь,м. Дубно,0.7098,0.0820
2006,Волинь,Луцький район,0.7292,0.0493
2006,Волинь,Ківерцівський район,0.7318,0.0468
2006,Волинь,Іваничівський район,0.7333,0.0448
2006,Волинь,м. Кузнецовськ,0.7413,0.1006
2006,Волинь,Рівненський район,0.7800,0.0946
2007,Волинь,Сарненський район,0.5477,0.2211
2007,Волинь,Зарічненський район,0.5574,0.2662
2007,Волинь,Любешівський район,0.6306,0.2584
2007,Волинь,Дубровицький район,0.6376,0.1439
2007,Волинь,Корецький район,0.6661,0.1800
2007,Волинь,м. Острог,0.6916,0.1849
2007,Волинь,Ратнівський район,0.6979,0.1582
2007,Волинь,м. Рівне,0.7088,0.1636
2007,Волинь,Березнівський район,0.7157,0.1047
2007,Волинь,Гощанський район,0.7250,0.1314
2007,Волинь,Костопільський район,0.7332,0.0902
2007,Волинь,володимирецький район,0.7455,0.1180
2007,Волинь,Здолбунівський район,0.7468,0.1339
2007,Волинь,Радивилівський район,0.7530,0.1164
2007,Волинь,Шацький район,0.7595,0.0989
2007,Волинь,м. Володимир-Волинський,0.7611,0.1359
2007,Волинь,Старовижівський район,0.7612,0.1085
2007,Волинь,Острозький район,0.7651,0.1053
2007,Волинь,Рокитнівський район,0.7737,0.1172
2007,Волинь,Камінь-Каширський район,0.7754,0.0957
2007,Волинь,Рівненський район,0.7800,0.0946
2007,Волинь,Турійський район,0.7910,0.0894
2007,Волинь,м. Луцьк,0.7937,0.1192
2007,Волинь,Ковельський район,0.7938,0.0775
2007,Волинь,Горохівський район,0.7992,0.0551
2007,Волинь,Демидівський район,0.8042,0.0701
2007,Волинь,м. Ковель,0.8046,0.0958
2007,Волинь,Локачинський район,0.8075,0.0686
2007,Волинь,Рожищенський район,0.8101,0.0889
2007,Волинь,Млинівський район,0.8136,0.0731
2007,Волинь,м. Нововолинськ,0.8153,0.1023
2007,Волинь,Любомильськийрайон,0.8182,0.0766
2007,Волинь,м. Кузнецовськ,0.8206,0.1086
2007,Волинь,Володимир-Волинський район,0.8233,0.0828
2007,Волинь,м. Дубно,0.8289,0.1016
2007,Волинь,Дубенський район,0.8389,0.0662
2007,Волинь,Іваничівський район,0.8402,0.0557
2007,Волинь,Маневицький район,0.8407,0.0744
2007,Волинь,Луцький район,0.8428,0.0683
2007,Волинь,Ківерцівський район,0.8503,0.0617
2012,Волинь,Любешівський район,0.4345,0.5198
2012,Волинь,Зарічненський район,0.4764,0.4633
2012,Волинь,Сарненський район,0.4981,0.4589
2012,Волинь,Шацький район,0.6029,0.3467
2012,Волинь,Дубровицький район,0.6109,0.3425
2012,Волинь,володимирецький район,0.6397,0.3049
2012,Волинь,Старовижівський район,0.6456,0.3000
2012,Волинь,Камінь-Каширський район,0.6504,0.2934
2012,Волинь,Ратнівський район,0.6623,0.2664
2012,Волинь,Корецький район,0.6812,0.2608
2012,Волинь,Березнівський район,0.6954,0.2489
2012,Волинь,Маневицький район,0.7026,0.2494
2012,Волинь,Радивилівський район,0.7084,0.2388
2012,Волинь,Гощанський район,0.7156,0.2285
2012,Волинь,Ковельський район,0.7193,0.2376
2012,Волинь,Турійський район,0.7263,0.2363
2012,Волинь,Демидівський район,0.7266,0.2335
2012,Волинь,Костопільський район,0.7305,0.2238
2012,Волинь,Локачинський район,0.7311,0.2225
2012,Волинь,Острозький район,0.7327,0.2124
2012,Волинь,Рівненський район,0.7384,0.2110
2012,Волинь,Володимир-Волинський район,0.7416,0.2164
2012,Волинь,Горохівський район,0.7427,0.2232
2012,Волинь,Любомильськийрайон,0.7435,0.2095
2012,Волинь,м. Острог,0.7487,0.2116
2012,Волинь,Здолбунівський район,0.7488,0.2089
2012,Волинь,Млинівський район,0.7558,0.2001
2012,Волинь,Рожищенський район,0.7602,0.2063
2012,Волинь,Рокитнівський район,0.7638,0.1943
2012,Волинь,Іваничівський район,0.7779,0.1902
2012,Волинь,Дубенський район,0.7813,0.1729
2012,Волинь,Ківерцівський район,0.7923,0.1658
2012,Волинь,Луцький район,0.7962,0.1724
2012,Волинь,м. Рівне,0.7983,0.1694
2012,Волинь,м. Володимир-Волинський,0.8011,0.1657
